"code_mode","high_educ","imd_band","finRes","logSum_click","disabil","Wscal_score"
"DDD","HE Qual","50-60%","Pass",7.18614430452233,"N",-0.65
"FFF","A-Level","90-100%","Pass",7.85010354517558,"N",0.8
"DDD","HE Qual","80-90%","Pass",5.4553211153577,"N",-0.3
"CCC","HE Qual","80-90%",NA,7.54802896993501,"N",1.07
"DDD","HE Qual","50-60%","Pass",7.34923082461333,"N",0.38
"DDD","HE Qual","90-100%","Pass",6.0330862217988,"N",0.819
"DDD","Lower","80-90%","Fail",7.05444965813294,"N",0.24
"DDD","HE Qual","30-40%","Fail",5.76832099579377,"N",0.25
"FFF","HE Qual","80-90%","Fail",7.36770857237437,"N",0.26
"FFF","HE Qual","0-10%","Pass",7.6506445514369,"N",0.84
"DDD","Lower","30-40%","Fail",6.19031540585315,"N",-0.53
"BBB","A-Level","90-100%","Pass",5.42934562895444,"N",0.02
"FFF","Lower","30-40%",NA,8.56617381363786,"N",0.91
"FFF","Lower","30-40%","Fail",8.96941465086618,"N",0.35
"FFF","Lower","30-40%","Pass",7.75018416225784,"N",0.67
"BBB","Lower","70-80%","Pass",6.1779441140506,"N",0.48
"FFF","Lower","50-60%","Fail",5.5683445037611,"N",0.8
"AAA","A-Level","70-80%","Fail",5.48479693349065,"N",-1.61
"AAA","HE Qual","30-40%","Pass",6.81454289725996,"N",0.22
"GGG","A-Level","30-40%",NA,6.87935580446044,"N",0.82
"BBB","Lower","70-80%","Pass",8.9366926884882,"N",0.65
"BBB","A-Level","80-90%","Pass",7.35627987655075,"N",0.2
"FFF","A-Level","50-60%","Fail",7.59538727885397,"N",-0.81
"EEE","HE Qual","30-40%","Pass",6.58063913728495,"N",-0.12
"BBB","Lower","0-10%","Pass",8.1146238864201,"Y",0.04
"GGG","Lower","70-80%","Pass",7.51316354523408,"N",0.89
"FFF","Lower","0-10%","Fail",8.34283980427146,"N",-0.45
"AAA","A-Level","30-40%","Fail",7.55381085200823,"N",-0.52
"CCC","HE Qual","30-40%",NA,7.27309259599952,"N",0.84
"FFF","Lower","30-40%","Pass",8.68659835627697,"N",0.24
"BBB","Lower","70-80%","Fail",4.7361984483945,"N",-3.16
"FFF","HE Qual","70-80%","Pass",8.03300949859667,"N",0.71
"GGG","Lower","30-40%","Pass",6.35437004079735,"N",0.73
"BBB","HE Qual","0-10%","Pass",6.65286302935335,"N",0.6
"GGG","Lower","50-60%","Pass",5.78996017089725,"N",0.31
"FFF","HE Qual","40-50%","Pass",8.46526811855132,"N",0.6
"EEE","A-Level","90-100%","Pass",7.77904864492556,"N",0.7
"BBB","A-Level","60-70%","Fail",1.6094379124341,"N",-1.06
"BBB","Lower","60-70%","Fail",5.88610403145016,"Y",0.688499999999999
"FFF","A-Level","50-60%",NA,8.0258433441509,"N",0.77
"BBB","A-Level","30-40%",NA,7.32646561384032,"Y",1.2015
"FFF","HE Qual","20-30%","Pass",8.38183155348556,"N",0.24
"BBB","Lower","90-100%","Pass",7.41697962138115,"N",0.68
"DDD","A-Level","30-40%","Pass",9.086702731518,"N",0.79
"FFF","HE Qual","20-30%","Fail",7.71378461659875,"Y",0.0275
"CCC","A-Level","60-70%","Pass",7.10002716662926,"N",0.9735
"CCC","HE Qual","70-80%","Pass",7.40488757561612,"N",0.08
"DDD","HE Qual","50-60%","Pass",7.96935774201635,"N",0.91
"FFF","HE Qual","70-80%","Pass",8.1610895128458,"N",0.865
"DDD","A-Level","60-70%","Fail",7.05875815251866,"N",0.25
"FFF","HE Qual","50-60%","Pass",7.65302041380419,"N",0.64
"CCC","HE Qual","50-60%","Fail",5.99146454710798,"N",-0.2
"DDD","Lower","40-50%","Pass",8.53286967080125,"N",0.25
"FFF","A-Level","70-80%","Pass",8.43641688138895,"N",0.46
"FFF","Lower","30-40%","Fail",5.47646355193151,"N",-2.11
"EEE","Lower","0-10%","Pass",7.25770767716004,"N",0.61
"CCC","Lower","30-40%","Fail",5.78382518232974,"N",-0.56
"FFF","HE Qual","50-60%","Pass",8.69667739339003,"N",0.48
"FFF","A-Level","50-60%","Pass",7.92551897978693,"N",0.8465
"AAA","HE Qual","40-50%","Pass",8.14931284363534,"N",0.52
"BBB","Lower","70-80%","Pass",7.16472037877186,"N",0.9
"DDD","HE Qual","70-80%","Pass",7.19142933003638,"N",0.08
"GGG","A-Level","20-30%","Fail",5.52146091786225,"N",0.125
"AAA","A-Level","60-70%","Pass",7.05789793741186,"N",0.03
"AAA","Lower","40-50%","Pass",7.28824440102012,"Y",-0.38
"FFF","HE Qual","30-40%","Pass",7.95331834656043,"Y",0.12
"CCC","A-Level","90-100%","Pass",9.31361872142968,"Y",0.821
"CCC","HE Qual","60-70%","Pass",7.29301767977278,"N",1.049
"CCC","HE Qual","90-100%","Fail",4.71849887129509,"N",0.35
"CCC","Lower","40-50%","Pass",6.87212810133899,"N",0.29
"BBB","Lower","70-80%","Pass",6.2841341610708,"N",0.57
"DDD","A-Level","20-30%","Fail",7.48717369421374,"N",0.18
"CCC","HE Qual","20-30%","Pass",5.96614673912369,"N",0.34
"EEE","A-Level","30-40%",NA,7.71020519443253,"Y",0.9305
"AAA","A-Level","40-50%","Pass",7.28276117960559,"N",-0.21
"DDD","Lower","60-70%","Fail",4.94875989037817,"N",-0.33
"CCC","A-Level","30-40%","Pass",7.15539630189673,"N",0.94
"EEE","HE Qual","30-40%","Pass",8.04462627976734,"N",0.23
"AAA","A-Level","70-80%","Pass",8.158802490694,"N",-0.39
"CCC","HE Qual","60-70%",NA,7.80547462527086,"N",0.96
"FFF","A-Level","0-10%","Pass",8.5657928612523,"N",0.68
"BBB","HE Qual","70-80%","Pass",5.84354441703136,"N",0.34
"CCC","A-Level","90-100%","Pass",7.27170370688737,"N",0.04
"FFF","A-Level","70-80%","Pass",7.64491934495886,"N",0.63
"DDD","A-Level","40-50%","Fail",5.19295685089021,"N",-0.53
"EEE","Lower","70-80%","Pass",7.41938058291869,"N",1.01
"FFF","Lower","40-50%","Fail",6.07993319509559,"N",-3.25
"GGG","Lower","60-70%","Pass",6.56385552653213,"N",0.57
"FFF","Lower","0-10%","Pass",8.01895468315572,"N",0.22
"EEE","A-Level","70-80%",NA,7.9287663216267,"N",0.97
"CCC","A-Level","70-80%",NA,8.72955886955857,"N",0.99
"CCC","Lower","80-90%","Pass",8.38297584929643,"N",0.56
"BBB","A-Level","30-40%","Pass",7.60837447438078,"N",0.64
"BBB","Lower","40-50%","Pass",5.37527840768417,"Y",0.3
"FFF","Lower","70-80%","Pass",8.41781474743596,"Y",0.931
"DDD","A-Level","70-80%","Pass",7.76853330092603,"Y",-0.5515
"BBB","A-Level","50-60%","Fail",2.39789527279837,"Y",-2.5275
"DDD","A-Level","0-10%","Fail",6.78671695060508,"Y",-1.04
"DDD","A-Level","80-90%","Pass",8.37262974022488,"Y",0.758
"FFF","Lower","70-80%","Pass",8.43554920237573,"N",0.4
"AAA","A-Level","50-60%","Pass",6.52209279817015,"N",0.19
"FFF","HE Qual","40-50%","Pass",7.43838353004431,"N",0.48
"FFF","Lower","60-70%","Pass",9.26643711132805,"N",0.42
"GGG","Lower","20-30%","Fail",1.94591014905531,"N",-3.25
"AAA","Lower","80-90%","Pass",8.34355383500512,"N",0.12
"BBB","A-Level","90-100%",NA,8.45892828328426,"N",0.94
"BBB","HE Qual","70-80%","Fail",3.97029191355212,"N",0.33
"DDD","A-Level","30-40%","Fail",8.12415060330663,"N",-0.44
"BBB","A-Level","80-90%",NA,7.9665866976384,"N",1.01
"FFF","HE Qual","90-100%","Pass",8.30424746507847,"N",0.39
"DDD","A-Level","70-80%","Fail",7.08506429395255,"Y",-0.54
"BBB","Lower","50-60%",NA,7.01211529430638,"N",0.84
"FFF","HE Qual","0-10%","Fail",3.46573590279973,"N",-3.25
"EEE","HE Qual","80-90%","Fail",6.64248680136726,"N",0.952
"DDD","Lower","80-90%","Pass",7.48885295573346,"N",-0.5
"FFF","A-Level","40-50%","Pass",8.48115142006897,"N",0.91
"FFF","A-Level","20-30%","Pass",8.78538658728416,"N",0.62
"BBB","Lower","40-50%","Pass",6.86589107488344,"N",-0.5025
"CCC",NA,"90-100%","Pass",8.42200300441249,"N",0.31
"FFF","A-Level","30-40%","Pass",7.7698009960039,"N",0.49
"DDD","Lower","50-60%","Fail",5.66296048013595,"N",-0.61
"BBB","A-Level","20-30%",NA,6.90575327631146,"N",0.52
"FFF","A-Level","50-60%","Pass",7.41034709782102,"N",0.44
"BBB","Lower","30-40%","Fail",7.05098944706805,"N",-0.12
"BBB","Lower","30-40%","Pass",7.47760424319759,"N",0.35
"GGG","Lower","20-30%","Fail",3.73766961828337,"N",-3.25
"BBB","Lower","30-40%",NA,6.09807428216624,"N",0.89
"BBB","A-Level","50-60%","Fail",7.70029520342012,"Y",1.0075
"FFF","HE Qual","90-100%","Pass",7.93844555116479,"N",0.41
"EEE","Lower","40-50%","Fail",6.69332366826995,"N",0.56
"BBB","A-Level","80-90%",NA,7.55799495853081,"N",0.32
"FFF","A-Level","30-40%","Fail",8.2602342916073,"N",0.26
"DDD","Lower","80-90%","Pass",7.47873482556787,"N",0.28
"DDD","A-Level","20-30%",NA,7.99598047476376,"N",0.31
"FFF","A-Level","90-100%","Fail",7.61579107203583,"N",0.29
"BBB","HE Qual","30-40%","Fail",4.12713438504509,"N",0.529
"FFF","Lower","30-40%",NA,8.61558951327243,"N",1.04
"BBB","HE Qual","0-10%","Fail",7.11232744471091,"Y",-0.2385
"CCC","Lower","50-60%","Fail",7.25417784645652,"N",-2.05
"CCC","Lower","0-10%","Fail",8.59081533128685,"N",0.16
"DDD","HE Qual","40-50%","Fail",1.38629436111989,"N",0.798999999999999
"BBB","A-Level","40-50%","Pass",6.36647044773144,"N",0.24
"CCC","Lower","80-90%","Pass",7.52563997504154,"N",0.37
"BBB","HE Qual","20-30%","Pass",7.46278915741245,"N",-0.38
"EEE","A-Level","70-80%","Pass",7.70345904786717,"N",0.42
"CCC","HE Qual","80-90%",NA,7.16317239084664,"N",1.07
"DDD","A-Level","20-30%","Pass",7.29505641646263,"N",0.64
"EEE","Lower","20-30%","Pass",7.37400185935016,"N",0.23
"BBB","A-Level","30-40%",NA,9.21064032698518,"N",0.93
"AAA","A-Level","60-70%",NA,9.66249820807633,"N",0.74
"DDD","A-Level","0-10%","Fail",8.62407255304333,"N",-1.02
"FFF","HE Qual","40-50%","Pass",7.95962530509811,"N",0.6
"DDD","A-Level","40-50%","Fail",6.30627528694802,"N",0.22
"DDD","A-Level","30-40%","Pass",6.53233429222235,"N",-0.38
"DDD","Lower","90-100%","Fail",5.70711026474888,"Y",0.46
"FFF","Lower","30-40%","Pass",8.42704964156327,"N",0.87
"BBB","A-Level","80-90%","Fail",5.27811465923052,"N",-0.9
"DDD","A-Level","90-100%","Fail",0,"N",-3.25
"DDD","A-Level","50-60%","Pass",7.21229446850034,"N",-0.27
"DDD","HE Qual","30-40%","Pass",7.90100705199242,"N",0.22
"CCC","HE Qual","30-40%",NA,8.69801362208393,"N",1.02
"CCC","HE Qual","30-40%","Pass",7.86018505747217,"N",0.64
"DDD",NA,"70-80%",NA,7.49052940206071,"N",0.91
"BBB","Lower","50-60%","Pass",5.91350300563827,"N",0.28
"FFF","HE Qual","70-80%","Pass",7.81439963380449,"N",0.64
"AAA","A-Level","70-80%","Pass",6.93342302573071,"N",0.41
"DDD","Lower","60-70%","Fail",4.92725368515721,"N",-0.15
"DDD","A-Level","90-100%","Pass",7.09589322109753,"N",0.25
"BBB","A-Level","50-60%","Fail",5.97635090929793,"N",0.31
"DDD","Lower","30-40%","Pass",8.53934599605737,"N",0.64
"FFF","Lower","30-40%","Pass",7.88269220628903,"N",-0.356
"FFF","Lower","80-90%","Pass",8.45382731579442,"N",0.64
"EEE","A-Level","70-80%","Pass",7.35308192051543,"N",0.6
"AAA","Lower","90-100%","Pass",6.58479139238572,"N",0.42
"AAA","HE Qual","90-100%","Fail",6.90675477864855,"N",0.33
"DDD","Lower","0-10%","Fail",7.13009851012558,"N",0.608
"EEE","A-Level","0-10%","Fail",6.51025834052315,"Y",0.683
"BBB","Lower","60-70%",NA,7.37211802833779,"N",-0.275
"DDD","A-Level","70-80%","Pass",7.95331834656043,"N",0.71
"BBB","Lower","30-40%","Pass",7.78155595923534,"N",0.72
"BBB","A-Level","30-40%",NA,7.18841273649695,"N",0.79
"BBB","A-Level","0-10%",NA,7.30653139893951,"N",0.99
"BBB","Lower","20-30%","Pass",5.89164421182577,"N",0.46
"DDD","Lower","20-30%","Pass",6.18620862390049,"N",-0.817
"AAA","A-Level","60-70%",NA,8.70383871969025,"N",0.65
"BBB","HE Qual","40-50%","Pass",6.81234509417748,"N",0.31
"FFF","HE Qual","80-90%","Pass",8.47782846789396,"N",0.49
"FFF","Lower","30-40%","Fail",3.13549421592915,"Y",-3.25
"AAA","A-Level","60-70%",NA,6.25958146406492,"N",0.459
"FFF","Lower","70-80%","Pass",7.68662133494462,"N",0.65
"CCC","Lower","70-80%","Pass",7.5076900778199,"N",0.3
"BBB","Lower","80-90%","Fail",7.90581031265893,"N",0.94
"FFF","Lower","80-90%","Pass",8.08301991917133,"N",-0.1475
"FFF","HE Qual","80-90%","Pass",7.65254569269392,"N",0.61
"DDD","A-Level","80-90%","Fail",8.05420489706441,"N",-0.2
"DDD","HE Qual","0-10%","Fail",6.13122648948314,"N",-0.99
"EEE","A-Level","50-60%","Pass",7.70165236264223,"N",0.73
"FFF","Lower","40-50%","Pass",8.01829613851552,"N",0.4
"AAA","A-Level","30-40%","Pass",8.52951694110507,"N",0.3455
"FFF","A-Level","80-90%","Pass",7.92008319905323,"N",0.47
"DDD","A-Level","30-40%",NA,7.2991214627108,"N",0.97
"FFF","Lower","90-100%","Pass",8.16080392095467,"N",0.67
"FFF","A-Level","50-60%","Pass",8.90910013492555,"N",0.8465
"DDD","Lower","50-60%","Fail",1.09861228866811,"Y",-2.644
"FFF","A-Level","40-50%",NA,7.65539064482615,"N",0.94
"CCC","A-Level","30-40%","Pass",6.98841318199959,"N",0.02
"DDD","HE Qual","0-10%","Pass",7.08422642209792,"N",-0.81
"BBB","A-Level","60-70%",NA,6.60665018619822,"N",0.367
"CCC","A-Level","70-80%","Pass",7.88908440703551,"N",0.44
"BBB","A-Level","90-100%","Pass",7.33888813383888,"N",0.7
"EEE","Lower","20-30%",NA,8.82158487743096,"N",1.0675
"EEE","HE Qual","60-70%","Fail",5.96100533962327,"N",0.58
"EEE","Lower","50-60%","Fail",5.67675380226828,"Y",0.99
"BBB","A-Level","60-70%","Pass",7.15226885603254,"N",0.81
"DDD","HE Qual","20-30%","Pass",7.14755927118945,"N",0.22
"DDD","A-Level","50-60%",NA,7.75662333453886,"N",0.74
"EEE","HE Qual","60-70%","Pass",7.15305163493748,"N",0.95
"FFF","A-Level","30-40%",NA,8.85651849701986,"N",0.84
"CCC","HE Qual","80-90%",NA,8.25556865328375,"N",0.88
"DDD","A-Level","50-60%","Fail",6.75343791859778,"N",-0.2
"DDD","A-Level","70-80%","Pass",7.9707403900071,"N",-0.21
"CCC","HE Qual","90-100%","Fail",2.83321334405622,"N",-3.25
"EEE","HE Qual","70-80%",NA,8.48052920704465,"N",0.73
"GGG","A-Level","70-80%","Pass",5.98393628068719,"N",0.99
"FFF","Lower","40-50%","Pass",8.50370260123374,"N",0.17
"BBB","Lower","60-70%","Pass",6.94793706861497,"N",-0.05
"GGG","Lower","80-90%",NA,7.70255611326858,"N",0.92
"DDD","A-Level","40-50%","Pass",7.98412195870293,"N",0.42
"EEE","HE Qual","70-80%",NA,8.56331312702979,"N",0.77
"DDD","A-Level","80-90%","Pass",6.99117688712121,"N",0.3
"DDD","A-Level","80-90%","Fail",6.07534603108868,"Y",0.274
"FFF","HE Qual","20-30%","Pass",8.76997321185875,"N",-0.2485
"DDD","HE Qual","40-50%","Pass",6.91373735065968,"N",0.27
"DDD","A-Level","30-40%","Pass",7.58882987830781,"N",0.64
"GGG","A-Level","20-30%","Pass",5.73334127689775,"N",0.87
"FFF","A-Level","20-30%","Pass",7.4318919168078,"N",0.8
"DDD","A-Level","60-70%",NA,8.42376124662369,"N",0.92
"CCC","A-Level","80-90%","Fail",6.92264389147589,"N",-0.49
"CCC","A-Level","40-50%","Pass",8.49617382419216,"Y",0.46
"FFF","HE Qual","90-100%","Pass",8.4071550862073,"N",0.59
"CCC","A-Level","70-80%","Fail",6.49677499018586,"N",0.86
"BBB","A-Level","90-100%","Pass",6.87626461189077,"N",0.66
"DDD","Lower","0-10%","Pass",7.61035761831284,"N",0.12
"GGG","Lower","50-60%","Fail",6.30991827822652,"N",0.6
"FFF","Lower","30-40%","Pass",8.88405606174246,"N",0.63
"EEE","HE Qual","40-50%","Pass",7.90765159471109,"N",0.51
"DDD","HE Qual","30-40%",NA,7.35244110024358,"N",1.07
"CCC","A-Level","70-80%",NA,6.61069604471776,"N",0.735
"AAA","A-Level","80-90%","Pass",8.57828829077605,"N",0.35
"DDD","Lower","60-70%","Fail",7.47647238116391,"Y",-0.626
"BBB","Lower","40-50%","Pass",6.68085467879022,"N",0.61
"DDD","A-Level","50-60%","Pass",6.86380339145295,"N",-0.875
"GGG","A-Level","70-80%",NA,6.95654544315157,"N",0.83
"FFF","Lower","50-60%","Pass",8.33471162182092,"N",0.742
"AAA","Lower","50-60%","Pass",6.59441345974978,"N",-0.56
"BBB","Lower","80-90%","Pass",6.37842618365159,"Y",0.1805
"DDD","Lower","30-40%","Fail",6.24610676548156,"N",-0.8
"FFF","HE Qual","40-50%","Fail",8.93840040647301,"N",-0.19
"DDD","HE Qual","60-70%","Fail",6.60934924316738,"N",-0.16
"DDD","Lower","40-50%","Pass",6.96034772910131,"N",-0.3
"BBB","A-Level","60-70%","Pass",6.39526159811545,"N",-0.24
"EEE","HE Qual","50-60%",NA,9.01517670716893,"N",1.21
"BBB","A-Level","90-100%",NA,6.56667242980324,"N",0.7
"BBB","A-Level","80-90%","Pass",6.24610676548156,"N",0.41
"AAA","HE Qual","40-50%","Pass",7.9218984110238,"N",0.36
"GGG","A-Level","30-40%","Pass",5.4971682252932,"N",0.92
"BBB","Lower","70-80%","Fail",6.51174532964473,"N",-0.38
"BBB","Lower","40-50%","Pass",6.15060276844628,"N",0.45
"BBB","Lower","60-70%","Pass",5.4249500174814,"Y",0.34
"BBB","None","30-40%","Pass",8.22094116828139,"N",-0.338
"BBB","HE Qual","50-60%",NA,7.21303165983487,"Y",0.573
"FFF","HE Qual","30-40%","Fail",8.7787879291047,"N",0.2
"GGG","Lower","40-50%","Pass",6.53087762772588,"N",0.35
"DDD","Lower","70-80%","Pass",7.56008046502183,"N",-0.83
"DDD","A-Level","50-60%","Pass",5.49306144334055,"Y",-0.27
"FFF","HE Qual","90-100%","Pass",8.06808962627824,"N",0.6
"CCC","HE Qual","90-100%",NA,8.42046200245647,"Y",1.13
"CCC","Lower","30-40%","Fail",7.48605261786314,"N",-0.6
"FFF",NA,"90-100%","Pass",8.37816098272068,"N",0.66
"FFF","A-Level","30-40%",NA,8.39298958795693,"N",0.68
"AAA","A-Level","60-70%","Pass",7.4730690880322,"N",0.5505
"DDD","HE Qual","70-80%",NA,5.55682806169954,"N",1.1
"BBB","Lower","50-60%",NA,7.71154897962915,"N",0.54
"CCC","HE Qual","50-60%","Fail",4.39444915467244,"N",-2.29
"CCC","A-Level","50-60%","Pass",6.38856140554563,"N",-0.02
"CCC","HE Qual","30-40%",NA,6.84161547647759,"N",0.83
"BBB","Lower","30-40%","Pass",7.13648320859025,"N",0.29
"FFF","A-Level","30-40%","Pass",8.20631072579402,"Y",0.938
"CCC","HE Qual","30-40%",NA,8.30844552038576,"N",1.23
"BBB","A-Level","0-10%","Pass",8.12503909736775,"N",0.43
"FFF",NA,"40-50%",NA,8.29504914043511,"N",1.12
"DDD","HE Qual","30-40%","Pass",8.26796230533871,"N",-0.65
"GGG","A-Level","40-50%","Pass",5.99396142730657,"N",-0.11
"DDD","A-Level","30-40%","Pass",8.36637030168165,"N",0.64
"BBB","Lower","40-50%","Fail",6.9037472575846,"N",0.56
"FFF","HE Qual","30-40%","Pass",8.18535022317869,"N",0.83
"AAA","A-Level","30-40%","Pass",8.10228362448007,"N",0
"FFF","A-Level","70-80%","Pass",8.75494945509829,"N",0.836
"BBB","Lower","30-40%","Pass",6.04500531403601,"N",-0.19
"FFF","A-Level","50-60%","Pass",7.79852305362521,"N",0.82
"EEE","A-Level","30-40%","Fail",7.06646697013696,"N",0.58
"DDD","Lower","20-30%","Pass",7.45182223652793,"N",0.46
"CCC","A-Level","0-10%","Fail",6.47389069635227,"N",-0.93
"BBB","A-Level","50-60%","Pass",8.37632063253482,"N",0.88
"EEE","A-Level","70-80%",NA,8.2498364854257,"N",1.1315
"AAA","HE Qual","70-80%","Pass",8.86191700423521,"N",-0.19
"FFF","A-Level","40-50%","Fail",5.87493073085203,"N",-3.25
"DDD","Lower","80-90%","Pass",6.92067150424868,"N",0.21
"FFF","Lower","80-90%","Pass",7.36518012602101,"N",0.04
"BBB","HE Qual","50-60%","Pass",6.60800062529609,"N",0.33
"FFF","HE Qual","30-40%","Pass",7.80913539812054,"N",0.37
"FFF","A-Level","50-60%","Pass",7.94626364358054,"N",0.37
"AAA","A-Level","90-100%","Pass",6.56807791141198,"N",0.19
"CCC","HE Qual","0-10%",NA,8.07215530818825,"N",1.21
"DDD","HE Qual","20-30%","Pass",6.66568371778241,"N",0.23
"BBB","HE Qual","60-70%","Fail",5.03695260241363,"N",0.31
"DDD","Lower","60-70%","Fail",6.83733281468559,"N",0.13
"DDD","A-Level","40-50%","Pass",7.39264752072162,"N",-0.26
"GGG","Lower","50-60%","Pass",5.83188247728352,"N",0.11
"CCC","A-Level","80-90%","Pass",0,"N",-0.516
"BBB","Lower","60-70%","Pass",6.93731408122368,"Y",0.6
"EEE","A-Level","90-100%","Fail",6.94985645500077,"Y",-0.22
"BBB","A-Level","40-50%","Pass",7.09340462586877,"N",0.55
"BBB","Lower","30-40%","Fail",3.17805383034795,"N",-0.86
"CCC","HE Qual","30-40%","Pass",9.54258941775309,"N",0.5
"GGG","A-Level","70-80%","Pass",6.39359075395063,"Y",0.52
"DDD","Lower","40-50%","Fail",6.35437004079735,"N",0.649999999999999
"BBB","HE Qual","70-80%","Fail",4.20469261939097,"N",0.67
"FFF","HE Qual","30-40%","Pass",8.05420489706441,"N",0.07
"BBB","A-Level","30-40%","Pass",6.4281052726846,"N",-0.12
"BBB","A-Level","90-100%","Pass",5.30330490805908,"N",0.79
"FFF","HE Qual","40-50%","Fail",5.60947179518496,"N",0.470499999999999
"BBB","Lower","40-50%","Pass",7.13489085156588,"N",0.09
"EEE","HE Qual","50-60%","Pass",7.82524529143177,"N",0.36
"FFF","A-Level","20-30%","Pass",8.11701408773731,"N",0.32
"EEE","Lower","60-70%","Pass",8.21229713822977,"N",0.67
"BBB","Lower","40-50%","Pass",5.75890177387728,"N",0.24
"BBB","HE Qual","20-30%",NA,6.4831073514572,"N",1.08
"AAA","A-Level","60-70%","Pass",7.06902342657826,"N",0.32
"AAA","HE Qual","30-40%","Pass",7.27517231945277,"N",0.29
"AAA","A-Level","30-40%","Pass",6.13122648948314,"N",0.32
"DDD","A-Level","20-30%","Pass",7.1693500166706,"Y",-0.215
"CCC","A-Level","80-90%","Pass",8.47720418319987,"N",0.87
"FFF","A-Level","30-40%","Pass",8.38320455141292,"N",0.55
"CCC","HE Qual","90-100%","Fail",6.96602418710611,"N",-0.44
"FFF","HE Qual","30-40%","Pass",8.02486215028641,"N",0.38
"FFF","A-Level","50-60%","Fail",6.76041469108343,"N",0.644
"BBB","Lower","30-40%","Fail",6.86693328446188,"N",-0.94
"GGG","Lower","50-60%","Pass",6.14418563412565,"N",0.95
"FFF","A-Level","40-50%","Pass",9.22965268300856,"N",0.91
"CCC","HE Qual","30-40%","Fail",7.59438124255182,"N",0.63
"FFF",NA,"70-80%",NA,8.11222795834972,"N",0.94
"FFF","Lower","30-40%","Pass",8.16536363247398,"Y",0.14
"AAA","HE Qual","20-30%","Fail",5.82008293035236,"N",0.71
"DDD","HE Qual","70-80%",NA,7.87359778968554,"N",0.91
"FFF","Lower","60-70%","Fail",7.53743003658651,"N",0.47
"DDD","Lower","80-90%","Fail",7.22475340576797,"N",-0.64
"DDD","HE Qual","70-80%","Pass",5.19295685089021,"N",-0.824
"CCC","HE Qual","40-50%",NA,7.30182234213793,"N",1.23
"GGG","A-Level","20-30%",NA,6.22455842927536,"N",0.92
"GGG","A-Level","30-40%","Fail",4.67282883446191,"Y",-3.25
"EEE","A-Level","30-40%","Fail",6.16120732169508,"N",-0.93
"CCC","A-Level","30-40%",NA,6.22455842927536,"N",1.03
"BBB","A-Level","30-40%","Fail",7.24921505711439,"Y",-0.63
"DDD","HE Qual","20-30%","Fail",3.46573590279973,"N",-3.25
"GGG","A-Level","80-90%","Fail",2.94443897916644,"Y",0.21
"BBB","HE Qual","60-70%","Pass",6.4281052726846,"N",-0.43
"DDD","None","30-40%","Pass",6.92362862813843,"N",-0.6005
"FFF","Lower","30-40%","Fail",5.10594547390058,"N",0.26
"BBB","HE Qual","80-90%","Pass",7.71289096149013,"N",-0.575
