"code_mode","high_educ","imd_band","age_band","prev_attempts","finRes","logSum_click","logStudy_credits","LMS_group","reduceReg","disabil","Wscal_score"
"BBB","Lower","70-80%","0-35",0,"Pass",7.46794233228585,4.11087386417331,"High","South West Region","N",0.33
"FFF","HE Qual","40-50%","0-35",0,NA,7.52725591937378,4.11087386417331,"High","Other","N",0.62
"EEE","A-Level","30-40%","0-35",0,"Pass",7.65444322647011,4.11087386417331,"High","Wales","N",-0.2
"EEE","Lower","40-50%","0-35",0,"Pass",7.12689080889881,4.11087386417331,"High","West Midlands Region","N",0.68
"FFF","Lower","80-90%","0-35",0,"Pass",8.67829111175856,4.11087386417331,"High","South Region","N",0.35
"DDD","A-Level","40-50%","0-35",0,"Pass",6.64118216974059,4.11087386417331,"Medium","South West Region","N",0.06
"DDD","A-Level","70-80%","0-35",0,NA,7.66340766489348,4.11087386417331,"High","Other","N",0.95
"BBB","HE Qual","70-80%","0-35",0,NA,7.18311170174328,4.79579054559674,"High","North Western Region","N",0.64
"GGG","A-Level","30-40%","0-35",0,"Pass",5.91889385427315,3.43398720448515,"Medium","South Region","N",0.57
"FFF","A-Level","30-40%","0-35",0,"Pass",9.06762406977459,4.11087386417331,"High","West Midlands Region","N",-0.33
"BBB","A-Level","40-50%","0-35",0,"Pass",6.97914527506881,4.11087386417331,"High","Wales","N",0.33
"FFF","A-Level","30-40%","0-35",0,"Fail",6.0913098820777,4.11087386417331,"Medium","North Western Region","N",0.26
"CCC","HE Qual","60-70%","0-35",0,NA,8.26255897301066,4.11087386417331,"High","Yorkshire Region","N",0.73
"EEE","HE Qual","40-50%","0-35",0,"Fail",7.05358572719368,4.11087386417331,"High","Other","N",0.39
"GGG","A-Level","20-30%","0-35",0,"Pass",6.11146733950268,3.43398720448515,"Medium","Yorkshire Region","N",0.92
"EEE","A-Level","30-40%","0-35",0,"Fail",7.33236920592906,4.51085950651685,"High","Other","N",0.76
"EEE","HE Qual","0-10%","0-35",0,"Pass",6.85118492749374,4.11087386417331,"High","London Region","Y",-0.6
"EEE","Lower","80-90%","55<=",0,"Pass",8.02649693894541,4.11087386417331,"High","Other","N",0.79
"FFF","HE Qual","30-40%","0-35",0,"Pass",8.21743853773019,4.11087386417331,"High","North Region","N",0.881
"FFF","A-Level","40-50%","0-35",0,"Pass",8.65973387819835,4.11087386417331,"High","Other","N",0.44
"EEE","Lower","0-10%","0-35",0,"Fail",8.14351740579748,4.51085950651685,"High","North Western Region","N",0.63
"EEE","HE Qual","30-40%","0-35",0,"Pass",7.70706265537047,4.11087386417331,"High","Other","N",0.43
"FFF","A-Level","50-60%","0-35",0,"Pass",8.60776488960062,4.11087386417331,"High","South East Region","Y",0.76
"FFF","A-Level","90-100%","0-35",0,"Pass",7.48155570190952,4.79579054559674,"High","South Region","N",0.49
"EEE","A-Level","60-70%","0-35",0,"Pass",7.27239839257005,4.11087386417331,"High","Wales","N",0.09
"EEE","A-Level","70-80%","0-35",0,NA,8.35279013512463,4.51085950651685,"High","Other","N",1.13
"GGG","Lower","0-10%","0-35",0,"Fail",4.79579054559674,3.43398720448515,"Medium","North Western Region","Y",-1.07
"EEE","Lower","50-60%","0-35",0,"Pass",8.35819745992578,4.11087386417331,"High","Yorkshire Region","N",0.92
"CCC","A-Level","0-10%","0-35",0,"Pass",7.04141166379481,4.79579054559674,"High","Wales","N",0.63
"BBB","Lower","30-40%","0-35",0,"Pass",7.72797554210556,4.11087386417331,"High","Wales","N",-0.4
"FFF","A-Level","30-40%","0-35",0,NA,8.55236726642389,4.11087386417331,"High","South West Region","N",0.59
"GGG","Lower","40-50%","0-35",0,"Pass",6.97447891102505,3.43398720448515,"High","North Western Region","Y",0.47
"EEE","Lower","70-80%","0-35",0,"Fail",3.76120011569356,4.11087386417331,"Medium","North Western Region","N",-3.25
"FFF","A-Level","50-60%","0-35",0,"Pass",8.07340296898641,4.11087386417331,"High","South Region","Y",0.12
"GGG","Lower","50-60%","0-35",0,"Fail",4.77912349311153,3.43398720448515,"Medium","Wales","Y",-1.24
"GGG","A-Level","20-30%","0-35",0,"Pass",7.72179177681754,3.43398720448515,"High","Yorkshire Region","N",0.93
"FFF","Lower","40-50%","0-35",0,"Fail",7.37274636640433,4.79579054559674,"High","South West Region","N",-0.18
"EEE","A-Level","30-40%","0-35",0,"Pass",8.49678638163858,4.51085950651685,"High","Other","N",1.037
"DDD","A-Level","0-10%","0-35",0,"Pass",6.58479139238572,4.11087386417331,"Medium","London Region","N",0.8025
"FFF","HE Qual","50-60%","0-35",0,NA,8.81685324062743,4.11087386417331,"High","South East Region","N",0.77
"FFF","HE Qual","30-40%","0-35",0,NA,9.01237711919227,4.11087386417331,"High","South East Region","N",0.93
"FFF","HE Qual","0-10%","0-35",0,"Fail",6.45990445437753,4.79579054559674,"Medium","West Midlands Region","N",-0.61
"CCC","A-Level","30-40%","0-35",0,"Fail",7.45182223652793,4.79579054559674,"High","South West Region","N",-0.74
"EEE","HE Qual","20-30%","0-35",0,"Fail",6.63725803128446,4.51085950651685,"Medium","Other","N",0.24
"EEE","A-Level","70-80%","0-35",0,NA,7.4770384723197,4.11087386417331,"High","Other","N",0.89
"BBB","Lower","0-10%","0-35",0,"Fail",5.2257466737132,4.79579054559674,"Medium","Other","Y",-0.23
"GGG","Lower","20-30%","0-35",0,"Pass",6.56244409369372,3.43398720448515,"Medium","Wales","Y",-0.4165
"BBB","Lower","30-40%","0-35",0,"Pass",6.96696713861398,4.11087386417331,"High","London Region","N",0.25
"FFF","A-Level","90-100%","0-35",0,"Pass",8.1656479252975,4.79579054559674,"High","Other","N",0.32
"GGG","None","30-40%","0-35",0,"Pass",5.97380961186926,3.43398720448515,"Medium","West Midlands Region","N",-0.03
"BBB","A-Level","30-40%","0-35",0,"Pass",6.21460809842219,4.11087386417331,"Medium","Other","N",-0.81
"EEE","Lower","60-70%","0-35",0,"Fail",7.79152281915073,3.43398720448515,"High","Wales","N",0.45
"CCC","HE Qual","70-80%","0-35",0,"Pass",8.02518932189084,3.43398720448515,"High","South West Region","N",0.69
"GGG","Lower","90-100%","0-35",0,"Fail",5.05624580534831,3.43398720448515,"Medium","South Region","N",0.17
"EEE","A-Level","50-60%","0-35",0,NA,8.2147358333823,4.11087386417331,"High","Other","N",1.098
"GGG","Lower","30-40%","0-35",0,NA,7.53315880745556,3.43398720448515,"High","Wales","N",0.82
"GGG","Lower","30-40%","0-35",0,"Pass",7.61480536471107,3.43398720448515,"High","Other","N",0.87
"BBB","Lower","70-80%","0-35",0,"Pass",7.02286808608264,4.51085950651685,"High","Yorkshire Region","N",0.03
"BBB","Lower","30-40%","0-35",0,"Pass",7.48773376143644,4.11087386417331,"High","Wales","N",-0.53
"GGG","Lower","50-60%","0-35",0,"Pass",5.37527840768417,3.43398720448515,"Medium","Yorkshire Region","N",0.35
"FFF","Lower","80-90%","0-35",0,"Pass",7.89543600694297,5.19849703126583,"High","South West Region","Y",0.2
"GGG","Lower","0-10%","0-35",0,NA,7.19743535409659,3.43398720448515,"High","South West Region","N",0.71
"DDD","A-Level","50-60%","0-35",0,"Fail",6.77078942390898,4.79579054559674,"Medium","South East Region","N",0.258
"CCC","A-Level","0-10%","0-35",0,NA,7.4730690880322,4.79579054559674,"High","London Region","N",1
"EEE","A-Level","30-40%","0-35",0,NA,8.86925752279729,4.11087386417331,"High","Yorkshire Region","N",1.06
"GGG","Lower","30-40%","0-35",0,"Fail",3.63758615972639,3.43398720448515,"Medium","Other","N",-0.08
"GGG","Lower","20-30%","0-35",0,NA,6.48004456192665,3.43398720448515,"Medium","London Region","N",0.7
"FFF","Lower","90-100%","0-35",0,"Pass",7.47929963778283,4.79579054559674,"High","South West Region","N",-0.2
"FFF","Lower","40-50%","0-35",0,"Pass",9.87385274740644,4.79579054559674,"High","North Western Region","N",0.668
"BBB","A-Level","50-60%","0-35",0,"Pass",7.80954132465341,4.11087386417331,"High","South Region","N",-0.4
"CCC","Lower","70-80%","0-35",0,"Pass",7.58171964012531,5.01727983681492,"High","Wales","N",-0.07
"GGG","None","0-10%","0-35",0,"Pass",6.85856503479136,3.43398720448515,"High","London Region","N",0.485
"DDD","Lower","20-30%","0-35",0,"Pass",7.44949800538285,4.79579054559674,"High","Yorkshire Region","N",-0.09
"CCC","A-Level","40-50%","0-35",0,NA,7.13966033596492,4.51085950651685,"High","West Midlands Region","N",0.97
"FFF","Lower","40-50%","0-35",0,"Fail",5.54126354515843,4.79579054559674,"Medium","Other","N",-0.2
"GGG","Lower","30-40%","0-35",0,"Pass",6.07073772800249,3.43398720448515,"Medium","London Region","N",0.24
"FFF","Lower","40-50%","0-35",0,NA,8.96520680277036,4.11087386417331,"High","Other","N",0.83
"DDD","A-Level","60-70%","0-35",0,"Pass",6.23441072571837,4.79579054559674,"Medium","London Region","N",0.35
"GGG","Lower","30-40%","0-35",0,"Pass",7.54380286750151,3.43398720448515,"High","Other","N",0.34
"DDD","Lower","30-40%","0-35",0,"Pass",6.43294009273918,4.79579054559674,"Medium","London Region","N",-0.99
"EEE","A-Level","0-10%","0-35",0,"Pass",7.9208096792886,4.79579054559674,"High","London Region","N",-0.04
"BBB","A-Level","30-40%","0-35",0,"Pass",7.47363710849621,4.79579054559674,"High","South West Region","N",-0.15
"FFF","Lower","40-50%","0-35",0,"Pass",8.47052078321781,4.11087386417331,"High","South Region","N",0.38
"EEE","HE Qual","30-40%","0-35",0,"Pass",7.32712329225929,4.11087386417331,"High","North Region","N",0.54
"DDD","A-Level","50-60%","0-35",0,"Pass",7.21670948670946,4.11087386417331,"High","South Region","N",0.52
"BBB","HE Qual","30-40%","0-35",0,"Pass",4.57471097850338,4.11087386417331,"Medium","South East Region","N",-0.83
"EEE","A-Level","30-40%","0-35",0,"Pass",7.6889133368648,4.11087386417331,"High","South Region","N",0.64
"GGG","Lower","60-70%","0-35",0,"Pass",6.48463523563525,3.43398720448515,"Medium","Other","N",-0.149
"FFF","A-Level","70-80%","0-35",0,"Pass",8.55371796609861,4.11087386417331,"High","Other","N",0.836
"FFF","A-Level","0-10%","0-35",0,"Pass",8.34545542816193,4.11087386417331,"High","Other","N",0.31
"FFF","Lower","20-30%","0-35",0,"Pass",8.95802544336169,4.11087386417331,"High","Other","N",0.82
"BBB","Lower","30-40%","0-35",0,NA,7.78113850984502,4.11087386417331,"High","Wales","N",-0.2625
"EEE","Lower","30-40%","0-35",0,"Pass",7.62021477057445,4.11087386417331,"High","Other","Y",0.68
"FFF","Lower","20-30%","0-35",0,"Pass",8.56274000637221,4.11087386417331,"High","Other","N",0.8315
"BBB","A-Level","40-50%","0-35",0,"Pass",6.70318811324086,4.79579054559674,"Medium","Other","N",-0.53
"CCC","HE Qual","90-100%","0-35",0,"Pass",7.72797554210556,5.19849703126583,"High","Other","N",0.81
"FFF","Lower","0-10%","0-35",0,"Pass",8.02387999273488,5.01727983681492,"High","North Western Region","N",0.2
"CCC","Lower","30-40%","0-35",0,"Fail",6.16120732169508,4.79579054559674,"Medium","Other","N",0.55
"BBB","A-Level","50-60%","0-35",0,"Fail",5.87211778947542,4.11087386417331,"Medium","Other","N",0.42
"GGG","A-Level","60-70%","0-35",0,"Pass",6.91274282049318,3.43398720448515,"High","North Western Region","N",0.36
"FFF","A-Level","60-70%","0-35",0,"Pass",7.59034694560257,4.79579054559674,"High","South East Region","N",0.17
"CCC","A-Level","40-50%","0-35",0,NA,5.98393628068719,4.51085950651685,"Medium","Other","N",0.95
"DDD","A-Level","0-10%","0-35",0,"Pass",7.43366654016617,5.48479693349065,"High","North Western Region","N",0.31
"DDD","A-Level","70-80%","0-35",0,NA,7.18159194461187,4.79579054559674,"High","South West Region","Y",0.964
"FFF","Lower","0-10%","0-35",0,"Fail",1.09861228866811,4.11087386417331,"Low","Yorkshire Region","N",-3.25
"CCC","A-Level","80-90%","0-35",0,"Pass",9.15069651904867,4.79579054559674,"High","London Region","N",0.87
"GGG","Lower","0-10%","0-35",0,"Fail",7.71467747380093,3.43398720448515,"High","West Midlands Region","N",0.12
"BBB","HE Qual","80-90%","0-35",0,NA,8.53188474015923,4.11087386417331,"High","Other","N",-0.34
"FFF","Lower","30-40%","0-35",0,"Fail",7.49443021503157,4.11087386417331,"High","North Region","N",0.26
"FFF","A-Level","60-70%","0-35",0,"Pass",7.96450336355155,4.11087386417331,"High","Other","N",-0.02
"DDD","A-Level","50-60%","0-35",0,"Pass",7.53208814354172,4.11087386417331,"High","Wales","N",0.27
"BBB","Lower","20-30%","0-35",0,"Fail",6.45676965557216,4.79579054559674,"Medium","South West Region","N",-1.16
"BBB","A-Level","30-40%","0-35",0,"Pass",7.75233516330229,4.11087386417331,"High","London Region","N",0.22
"DDD","Lower","20-30%","0-35",0,"Fail",6.55393340402581,4.79579054559674,"Medium","Other","N",-1.39
"FFF","A-Level","20-30%","0-35",0,NA,8.33158624363075,4.11087386417331,"High","South East Region","N",0.84
"DDD","Lower","70-80%","0-35",0,"Pass",7.38770923908104,4.11087386417331,"High","Other","N",0.35
"BBB","HE Qual","30-40%","0-35",0,"Pass",7.42535788702715,4.11087386417331,"High","Other","N",0.74
"CCC",NA,"30-40%","0-35",0,NA,7.49498623395053,3.43398720448515,"High","London Region","N",1.09
"EEE","HE Qual","60-70%","0-35",0,NA,7.64778604544093,4.11087386417331,"High","Other","N",0.99
"CCC","HE Qual","80-90%","0-35",0,NA,7.96554557312999,4.11087386417331,"High","London Region","N",1.3255
"FFF","Lower","60-70%","0-35",0,"Fail",5.82600010738045,4.79579054559674,"Medium","South East Region","N",-0.99
"DDD","Lower","0-10%","0-35",0,"Fail",5.57972982598622,4.11087386417331,"Medium","Wales","N",-0.35
"GGG","A-Level","30-40%","0-35",0,"Pass",6.24610676548156,3.43398720448515,"Medium","West Midlands Region","N",0.7
"EEE","A-Level","30-40%","0-35",0,"Pass",7.30921236569276,4.11087386417331,"High","South Region","N",0.83
"CCC","A-Level","90-100%","0-35",0,"Pass",6.06145691892802,4.11087386417331,"Medium","South Region","N",-0.28
"CCC","A-Level","0-10%","0-35",0,NA,6.54965074223381,4.79579054559674,"Medium","London Region","N",0.92
"DDD","Lower","90-100%","0-35",0,"Pass",7.30921236569276,4.79579054559674,"High","South Region","N",-0.08
"GGG","Lower","30-40%","0-35",0,"Pass",6.8001700683022,4.11087386417331,"Medium","Other","N",0.89
"GGG","Lower","60-70%","0-35",0,NA,7.25063551189868,3.43398720448515,"High","Other","Y",0.7885
"BBB","HE Qual","90-100%","0-35",0,NA,7.56371966841437,4.11087386417331,"High","South East Region","N",-0.23
"EEE","Lower","50-60%","55<=",0,"Pass",7.79069603117474,4.11087386417331,"High","Other","N",1.0085
"GGG","A-Level","40-50%","0-35",0,"Pass",6.50428817353665,3.43398720448515,"Medium","Wales","N",0.62
"CCC","HE Qual","60-70%","0-35",0,NA,8.04109100370863,4.11087386417331,"High","Other","N",1.18
"BBB","A-Level","20-30%","0-35",0,"Pass",6.83947643822884,4.79579054559674,"Medium","Yorkshire Region","N",0.08
"CCC","A-Level","0-10%","0-35",0,"Pass",6.72743172485086,4.79579054559674,"Medium","North Western Region","N",0.71
"BBB","A-Level","30-40%","0-35",0,"Pass",6.39859493453521,4.11087386417331,"Medium","Yorkshire Region","N",-0.52
"BBB","Lower","50-60%","0-35",0,"Fail",4.12713438504509,4.11087386417331,"Medium","Other","N",0.726999999999999
"GGG","Lower","30-40%","0-35",0,NA,6.62140565176413,3.43398720448515,"Medium","Other","N",0.74
"FFF","Lower","70-80%","0-35",0,"Pass",9.15535606364342,4.79579054559674,"High","South West Region","N",0.747
"BBB","Lower","80-90%","0-35",0,"Fail",4.81218435537242,4.11087386417331,"Medium","North Western Region","N",-0.89
"DDD","A-Level","30-40%","0-35",0,"Pass",6.3456363608286,4.79579054559674,"Medium","South West Region","N",0.5
"DDD","A-Level","30-40%","0-35",0,"Pass",7.6226639513236,4.11087386417331,"High","North Western Region","N",0.45
"EEE","Lower","50-60%","0-35",0,"Pass",8.47969898698866,4.51085950651685,"High","London Region","N",0.23
"FFF","Lower","0-10%","0-35",0,"Fail",7.88306935130575,4.51085950651685,"High","South West Region","Y",-0.09
"DDD","HE Qual","30-40%","0-35",0,"Pass",6.60394382460047,4.11087386417331,"Medium","Other","N",-0.56
"FFF","Lower","80-90%","0-35",0,"Fail",8.25997565976828,4.11087386417331,"High","Other","N",0.45
"EEE","Lower","40-50%","0-35",0,"Pass",8.17301131172497,4.11087386417331,"High","South Region","N",0.83
"DDD","Lower","90-100%","0-35",0,"Pass",6.93828448401696,4.11087386417331,"High","South East Region","N",0.5
"FFF","HE Qual","30-40%","0-35",0,"Pass",8.13651825211529,4.51085950651685,"High","Other","N",0.65
"CCC","HE Qual","50-60%","0-35",0,"Fail",5.06890420222023,4.11087386417331,"Medium","Other","N",0.35
"GGG","A-Level","30-40%","0-35",0,"Fail",5.12989871492307,3.43398720448515,"Medium","South West Region","N",-0.56
"GGG","Lower","30-40%","0-35",0,"Pass",6.22059017009974,3.43398720448515,"Medium","London Region","N",0.67
"BBB","Lower","20-30%","0-35",0,"Fail",4.99721227376411,4.11087386417331,"Medium","London Region","N",0.13
"BBB","A-Level","40-50%","0-35",0,"Pass",7.26052259808985,4.79579054559674,"High","South West Region","Y",-0.16
"CCC","Lower","50-60%","0-35",0,"Pass",6.81783057145415,3.43398720448515,"Medium","West Midlands Region","N",0.22
"FFF","A-Level","70-80%","0-35",0,"Pass",7.91790058632792,4.79579054559674,"High","Wales","N",-0.13
"GGG","Lower","70-80%","0-35",0,"Pass",6.60123011872888,3.43398720448515,"Medium","Other","N",0.53
"FFF","A-Level","60-70%","0-35",0,"Pass",7.54750168281497,4.11087386417331,"High","Other","N",0.45
"BBB","Lower","40-50%","0-35",0,"Fail",5.66988092298052,4.11087386417331,"Medium","Other","N",-3.25
"CCC","A-Level","70-80%","0-35",0,"Fail",7.98922140881528,4.51085950651685,"High","South West Region","N",-0.05
"FFF","Lower","30-40%","0-35",0,"Pass",8.25504890275229,4.51085950651685,"High","Other","N",0.23
"FFF","A-Level","80-90%","0-35",0,"Fail",4.30406509320417,4.79579054559674,"Medium","West Midlands Region","N",-0.97
"DDD","Lower","70-80%","0-35",0,NA,8.2537483433285,4.70953020131233,"High","South West Region","N",1.128
"BBB","Lower","30-40%","0-35",0,"Fail",2.89037175789616,4.11087386417331,"Low","North Western Region","N",-3.25
"GGG","Lower","30-40%","0-35",0,"Pass",8.1086232683546,3.43398720448515,"High","London Region","N",-0.28
"DDD","A-Level","30-40%","0-35",0,"Pass",6.7428806357919,4.11087386417331,"Medium","West Midlands Region","N",0.805
"EEE","Lower","20-30%","0-35",0,NA,8.36497397843873,4.11087386417331,"High","Wales","N",0.94
"FFF","Lower","90-100%","0-35",0,"Fail",8.56101867095627,4.79579054559674,"High","Other","N",-1.05
"DDD","A-Level","30-40%","0-35",0,"Pass",6.99025650049388,4.79579054559674,"High","Other","N",-0.28
"GGG","Lower","30-40%","0-35",0,NA,7.18387071506245,3.43398720448515,"High","Other","N",0.79
"FFF","A-Level","0-10%","0-35",0,"Fail",7.62217459481762,4.11087386417331,"High","Other","N",-0.1
"EEE","A-Level","50-60%","0-35",0,"Pass",5.91350300563827,4.11087386417331,"Medium","Other","N",-0.04
"GGG","Lower","50-60%","0-35",0,"Pass",6.88653164253051,3.43398720448515,"High","London Region","N",0.92
"DDD","A-Level","40-50%","0-35",0,"Pass",7.59287028784482,4.79579054559674,"High","South Region","N",0.56
"FFF","Lower","20-30%","0-35",0,"Pass",8.33782726244791,4.51085950651685,"High","West Midlands Region","N",0.45
"BBB","Lower","30-40%","0-35",0,"Pass",7.79482315217939,4.11087386417331,"High","South West Region","N",0.12
"FFF","A-Level","70-80%","0-35",0,"Pass",7.75619534394812,4.79579054559674,"High","Wales","N",-0.14
