"id_stud","code_mode.x","code_pres.x","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","code_mode.y","code_pres.y","date_reg","date_unregistration","sum_click"
681328,"FFF","2014J","M","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Distinction","FFF","2014J","-71","?",3976
681341,"FFF","2014J","M","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail","FFF","2014J","-79","?",1790
681352,"FFF","2014J","F","South West Region","A Level or Equivalent","0-10%","0-35",0,120,"Y","Pass","FFF","2014J","-24","?",3039
681354,"FFF","2014J","M","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","FFF","2014J","-44","?",1157
681356,"DDD","2014J","F","Scotland","HE Qualification","20-30%","0-35",0,90,"N","Pass","DDD","2014J","-57","?",273
681369,"EEE","2014J","M","South Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Distinction","EEE","2014J","-65","?",2250
681379,"EEE","2014J","F","Wales","Lower Than A Level","20-30%","0-35",0,60,"N","Fail","EEE","2014J","-79","?",879
681383,"GGG","2014J","F","East Midlands Region","Lower Than A Level","0-10%","0-35",0,30,"N","Fail","GGG","2014J","-17","?",244
681384,"BBB","2014J","F","South West Region","HE Qualification","20-30%","35-55",0,120,"N","Fail","BBB","2014J","-86","?",30
681416,"EEE","2014J","F","Scotland","A Level or Equivalent","60-70%","0-35",0,90,"N","Pass","EEE","2014J","-65","?",2876
681421,"GGG","2014J","F","North Western Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Pass","GGG","2014J","-21","?",503
681425,"DDD","2014J","M","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass","DDD","2014J","-84","?",502
681440,"DDD","2014J","F","South East Region","HE Qualification","80-90%","0-35",0,120,"N","Pass","DDD","2014J","-29","?",2045
681447,"GGG","2014J","F","North Western Region","Lower Than A Level","20-30%","35-55",0,30,"N","Pass","GGG","2014J","-23","?",832
681452,"FFF","2014J","M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,90,"N","Pass","FFF","2014J","-46","?",1994
681490,"FFF","2014J","M","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Distinction","FFF","2014J","-59","?",6003
681495,"DDD","2014J","M","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail","DDD","2014J","-85","?",172
681528,"DDD","2014J","M","South West Region","A Level or Equivalent","20-Oct","0-35",0,120,"N","Fail","DDD","2014J","-39","?",104
681532,"GGG","2014J","F","East Midlands Region","Lower Than A Level","90-100%","0-35",0,90,"N","Fail","GGG","2014J","-10","?",268
681566,"BBB","2014J","F","London Region","Lower Than A Level","20-Oct","0-35",0,60,"N","Pass","BBB","2014J","-85","?",1158
681581,"BBB","2014J","F","Scotland","Lower Than A Level","90-100%","35-55",0,60,"N","Pass","BBB","2014J","-78","?",1753
681608,"FFF","2014J","M","North Region","A Level or Equivalent","?","0-35",0,60,"N","Pass","FFF","2014J","-36","?",1896
681633,"FFF","2014J","F","Scotland","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF","2014J","-24","?",4756
681642,"CCC","2014J","M","Ireland","A Level or Equivalent","?","0-35",0,120,"N","Pass","CCC","2014J","-64","?",717
681652,"FFF","2014J","M","East Midlands Region","A Level or Equivalent","20-Oct","0-35",0,90,"N","Pass","FFF","2014J","-67","?",2830
681655,"FFF","2014J","M","South Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Pass","FFF","2014J","-58","?",4155
681658,"FFF","2014J","M","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","FFF","2014J","-38","?",2163
681696,"GGG","2014J","F","East Midlands Region","Lower Than A Level","70-80%","35-55",0,30,"N","Pass","GGG","2014J","-4","?",549
681705,"DDD","2014J","M","South East Region","Lower Than A Level","40-50%","0-35",0,120,"N","Fail","DDD","2014J","-81","?",96
681710,"BBB","2014J","F","London Region","HE Qualification","20-30%","0-35",0,120,"Y","Fail","BBB","2014J","-31","?",77
681716,"BBB","2014J","F","Scotland","Lower Than A Level","60-70%","35-55",0,60,"N","Distinction","BBB","2014J","-67","?",2043
681729,"DDD","2014J","F","South Region","A Level or Equivalent","40-50%","35-55",0,90,"N","Distinction","DDD","2014J","-71","?",1757
681731,"CCC","2014J","F","South West Region","A Level or Equivalent","40-50%","0-35",0,30,"Y","Distinction","CCC","2014J","-57","?",1138
681746,"DDD","2014J","F","South East Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","DDD","2014J","-23","?",1503
681751,"GGG","2014J","F","Scotland","Lower Than A Level","70-80%","0-35",0,30,"Y","Fail","GGG","2014J","-44","?",362
681752,"BBB","2014J","F","Scotland","HE Qualification","50-60%","35-55",0,120,"N","Fail","BBB","2014J","-60","?",97
681755,"FFF","2014J","M","North Region","HE Qualification","?","0-35",0,120,"N","Pass","FFF","2014J","-32","?",3043
681763,"FFF","2014J","M","North Western Region","Lower Than A Level","20-Oct","0-35",0,60,"N","Pass","FFF","2014J","-77","?",6816
681798,"BBB","2014J","F","Scotland","Lower Than A Level","20-30%","35-55",0,60,"N","Pass","BBB","2014J","-49","?",1009
681799,"DDD","2014J","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Distinction","DDD","2014J","-59","?",837
681872,"DDD","2014J","M","Scotland","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail","DDD","2014J","-30","?",21
681876,"GGG","2014J","F","South West Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Pass","GGG","2014J","-22","?",365
681923,"DDD","2014J","F","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,"N","Fail","DDD","2014J","-29","?",1328
681938,"FFF","2014J","M","South West Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Distinction","FFF","2014J","-23","?",2942
681973,"FFF","2014J","M","South East Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF","2014J","-24","?",2080
681984,"BBB","2014J","M","Wales","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass","BBB","2014J","-71","?",82
682001,"GGG","2014J","F","South Region","Lower Than A Level","90-100%","0-35",0,30,"N","Pass","GGG","2014J","-31","?",1061
682018,"DDD","2014J","M","Yorkshire Region","Lower Than A Level","20-Oct","0-35",0,60,"N","Fail","DDD","2014J","-59","?",75
682022,"DDD","2014J","M","Scotland","Lower Than A Level","90-100%","0-35",0,60,"N","Pass","DDD","2014J","-77","?",831
682050,"FFF","2014J","F","Scotland","Lower Than A Level","40-50%","0-35",0,120,"N","Fail","FFF","2014J","-28","?",NA
682051,"BBB","2014J","F","Yorkshire Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass","BBB","2014J","-65","?",515
682056,"BBB","2014J","F","Scotland","Lower Than A Level","20-30%","0-35",0,60,"N","Fail","BBB","2014J","-32","?",335
682058,"BBB","2014J","F","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","BBB","2014J","-65","?",418
682070,"FFF","2014J","M","Ireland","HE Qualification","30-40%","35-55",0,90,"N","Pass","FFF","2014J","-32","?",4366
682100,"GGG","2014J","M","Wales","A Level or Equivalent","20-Oct","35-55",0,30,"N","Pass","GGG","2014J","-73","?",747
682107,"BBB","2014J","F","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","BBB","2014J","-80","?",1188
682117,"DDD","2014J","M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","DDD","2014J","-74","?",260
682123,"GGG","2014J","F","South West Region","A Level or Equivalent","50-60%","0-35",0,30,"N","Distinction","GGG","2014J","-30","?",876
682223,"BBB","2014J","F","Scotland","HE Qualification","50-60%","0-35",0,60,"N","Distinction","BBB","2014J","-37","?",512
682239,"EEE","2014J","M","Scotland","HE Qualification","60-70%","0-35",0,60,"N","Pass","EEE","2014J","-60","?",1660
682242,"DDD","2014J","F","South Region","A Level or Equivalent","30-40%","0-35",0,90,"N","Fail","DDD","2014J","-81","?",NA
682259,"CCC","2014J","M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail","EEE","2014J","-28","?",827
682259,"CCC","2014J","M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail","CCC","2014J","-28","?",827
682259,"EEE","2014J","M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","CCC","2014J","-28","?",827
682259,"EEE","2014J","M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","EEE","2014J","-28","?",827
682294,"DDD","2014J","F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","DDD","2014J","-67","?",1530
682298,"FFF","2014J","F","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,120,"Y","Pass","FFF","2014J","-24","?",3404
682299,"DDD","2014J","M","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass","DDD","2014J","-56","?",923
682301,"CCC","2014J","M","North Western Region","A Level or Equivalent","20-Oct","0-35",0,120,"N","Pass","CCC","2014J","-7","?",1065
682306,"DDD","2014J","F","North Western Region","HE Qualification","70-80%","35-55",0,60,"N","Pass","DDD","2014J","-50","?",5280
682307,"GGG","2014J","F","Scotland","Lower Than A Level","20-30%","0-35",0,30,"N","Fail","GGG","2014J","-17","?",36
682316,"BBB","2014J","M","South West Region","Lower Than A Level","50-60%","35-55",0,60,"N","Pass","BBB","2014J","-78","?",908
682321,"GGG","2014J","F","Scotland","Lower Than A Level","70-80%","0-35",0,30,"N","Pass","GGG","2014J","-7","?",1029
682343,"BBB","2014J","F","Scotland","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass","BBB","2014J","-28","?",3365
682355,"EEE","2014J","M","South Region","A Level or Equivalent","90-100%","0-35",0,90,"N","Pass","EEE","2014J","-64","?",1240
682367,"CCC","2014J","F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,90,"N","Distinction","CCC","2014J","-28","?",1645
682385,"DDD","2014J","F","East Anglian Region","Lower Than A Level","50-60%","35-55",0,60,"Y","Fail","DDD","2014J","-74","?",999
682390,"FFF","2014J","M","Scotland","HE Qualification","20-30%","0-35",0,60,"Y","Pass","FFF","2014J","-66","?",1889
682391,"FFF","2014J","M","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Fail","FFF","2014J","-71","?",974
682409,"BBB","2014J","F","London Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass","BBB","2014J","-64","?",1252
682413,"GGG","2014J","F","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,30,"Y","Pass","GGG","2014J","-16","?",935
682436,"FFF","2014J","M","North Region","Lower Than A Level","70-80%","0-35",0,90,"N","Pass","FFF","2014J","-28","?",4511
682437,"FFF","2014J","M","South Region","Lower Than A Level","40-50%","0-35",0,60,"N","Pass","FFF","2014J","-38","?",5538
682440,"GGG","2014J","M","Scotland","Lower Than A Level","60-70%","35-55",0,30,"Y","Fail","GGG","2014J","-58","?",528
682480,"BBB","2014J","F","South East Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass","BBB","2014J","-49","?",75
682483,"BBB","2014J","F","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass","BBB","2014J","-52","?",634
682511,"CCC","2014J","M","South West Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass","CCC","2014J","-67","?",3930
682511,"FFF","2014J","M","South West Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass","CCC","2014J","-67","?",3930
682511,"FFF","2014J","M","South West Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass","FFF","2014J","-66","?",3930
682511,"CCC","2014J","M","South West Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass","FFF","2014J","-66","?",3930
682539,"FFF","2014J","M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Distinction","FFF","2014J","-38","?",5100
682541,"DDD","2014J","M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Pass","DDD","2014J","-39","?",271
682543,"GGG","2014J","M","North Western Region","Lower Than A Level","0-10%","0-35",0,30,"N","Pass","GGG","2014J","-16","?",581
682569,"FFF","2014J","M","South Region","A Level or Equivalent","20-30%","35-55",0,120,"N","Pass","FFF","2014J","-71","?",6873
682569,"FFF","2014J","M","South Region","A Level or Equivalent","20-30%","35-55",0,120,"N","Pass","CCC","2014J","-37","?",6873
682569,"CCC","2014J","M","South Region","A Level or Equivalent","20-30%","35-55",0,120,"N","Pass","CCC","2014J","-37","?",6873
682569,"CCC","2014J","M","South Region","A Level or Equivalent","20-30%","35-55",0,120,"N","Pass","FFF","2014J","-71","?",6873
682578,"FFF","2014J","M","Ireland","Lower Than A Level","50-60%","0-35",0,120,"N","Fail","FFF","2014J","-18","?",781
682588,"FFF","2014J","M","South East Region","Lower Than A Level","90-100%","35-55",0,60,"N","Fail","FFF","2014J","-72","?",3288
682613,"FFF","2014J","M","Wales","HE Qualification","40-50%","0-35",0,60,"N","Pass","FFF","2014J","-37","?",2908
682625,"GGG","2014J","F","South Region","Lower Than A Level","80-90%","0-35",0,30,"N","Pass","GGG","2014J","-9","?",820
682627,"BBB","2014J","F","Wales","HE Qualification","30-40%","0-35",0,60,"N","Pass","BBB","2014J","-77","?",1544
682632,"FFF","2014J","F","London Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass","FFF","2014J","-51","?",6675
682660,"DDD","2014J","M","East Midlands Region","Lower Than A Level","40-50%","0-35",0,60,"N","Pass","DDD","2014J","-78","?",1537
682684,"DDD","2014J","M","South West Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass","DDD","2014J","-79","?",805
682692,"DDD","2014J","M","North Region","Lower Than A Level","?","0-35",0,90,"N","Pass","DDD","2014J","-30","?",1069
682695,"FFF","2014J","F","East Anglian Region","Lower Than A Level","80-90%","0-35",0,150,"Y","Pass","FFF","2014J","-72","?",3176
682717,"EEE","2014J","M","Scotland","HE Qualification","20-30%","35-55",0,150,"N","Fail","EEE","2014J","-38","?",910
682717,"EEE","2014J","M","Scotland","HE Qualification","20-30%","35-55",0,150,"N","Fail","CCC","2014J","-38","?",910
682717,"CCC","2014J","M","Scotland","HE Qualification","20-30%","35-55",0,150,"N","Fail","CCC","2014J","-38","?",910
682717,"CCC","2014J","M","Scotland","HE Qualification","20-30%","35-55",0,150,"N","Fail","EEE","2014J","-38","?",910
682738,"CCC","2014J","F","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Fail","CCC","2014J","-58","?",528
682740,"DDD","2014J","F","North Western Region","Lower Than A Level","20-30%","0-35",0,120,"N","Pass","DDD","2014J","-79","?",937
682753,"FFF","2014J","M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF","2014J","-38","?",3537
682758,"EEE","2014J","F","Scotland","A Level or Equivalent","70-80%","0-35",0,120,"N","Fail","EEE","2014J","-24","?",262
682819,"DDD","2014J","F","Scotland","HE Qualification","20-30%","0-35",0,60,"N","Fail","DDD","2014J","-67","?",599
682839,"FFF","2014J","M","London Region","Lower Than A Level","80-90%","35-55",0,120,"N","Pass","FFF","2014J","-38","?",5842
682887,"BBB","2014J","F","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Fail","BBB","2014J","-32","?",638
682897,"DDD","2014J","F","East Anglian Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass","DDD","2014J","-77","?",570
682961,"CCC","2014J","M","North Region","Lower Than A Level","?","35-55",0,60,"N","Distinction","CCC","2014J","-23","?",4283
682963,"FFF","2014J","M","South Region","HE Qualification","60-70%","35-55",0,120,"N","Pass","FFF","2014J","-41","?",4086
682968,"DDD","2014J","M","Ireland","Lower Than A Level","?","35-55",0,60,"N","Pass","DDD","2014J","-45","?",2898
682981,"FFF","2014J","M","London Region","A Level or Equivalent","20-Oct","0-35",0,120,"Y","Distinction","FFF","2014J","-72","?",4446
682983,"FFF","2014J","M","South West Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass","FFF","2014J","-53","?",3304
682985,"FFF","2014J","M","Scotland","HE Qualification","90-100%","0-35",0,60,"N","Fail","FFF","2014J","-42","?",1121
682990,"FFF","2014J","M","South East Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Distinction","FFF","2014J","-30","?",6508
683002,"BBB","2014J","F","Yorkshire Region","HE Qualification","70-80%","35-55",0,60,"N","Distinction","BBB","2014J","-66","?",2668
683005,"GGG","2014J","M","South West Region","Lower Than A Level","80-90%","0-35",0,30,"N","Pass","GGG","2014J","-71","?",840
683033,"FFF","2014J","F","South Region","Lower Than A Level","70-80%","0-35",0,120,"N","Pass","FFF","2014J","-58","?",5605
683079,"EEE","2014J","M","North Western Region","Lower Than A Level","20-Oct","35-55",0,30,"N","Pass","EEE","2014J","-67","?",2151
683091,"DDD","2014J","F","North Region","HE Qualification","?","35-55",0,60,"N","Distinction","DDD","2014J","-67","?",2838
683094,"FFF","2014J","M","Ireland","Lower Than A Level","20-30%","0-35",0,60,"N","Fail","FFF","2014J","-21","?",1981
683120,"BBB","2014J","F","Wales","HE Qualification","60-70%","0-35",0,60,"N","Pass","BBB","2014J","-78","?",2163
683140,"BBB","2014J","M","North Western Region","Lower Than A Level","0-10%","35-55",0,60,"Y","Pass","BBB","2014J","-74","?",5645
683145,"BBB","2014J","F","London Region","Lower Than A Level","70-80%","35-55",0,120,"N","Pass","BBB","2014J","-59","?",972
683164,"BBB","2014J","F","South Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","BBB","2014J","-39","?",243
683170,"EEE","2014J","M","Scotland","HE Qualification","20-30%","0-35",0,60,"N","Fail","EEE","2014J","-71","?",NA
683178,"FFF","2014J","M","North Western Region","A Level or Equivalent","0-10%","35-55",0,60,"N","Pass","FFF","2014J","-36","?",4124
683188,"GGG","2014J","F","London Region","Lower Than A Level","20-Oct","0-35",0,30,"N","Fail","GGG","2014J","-31","?",498
683202,"BBB","2014J","F","Scotland","HE Qualification","50-60%","35-55",0,60,"N","Pass","BBB","2014J","-50","?",807
683243,"FFF","2014J","M","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Fail","FFF","2014J","-64","?",1378
